Hydraulic input for inSTREAM 5,"Tailrace site, Green River",,,,,,,,,,,,,,,,,,,,,,,
Created from 2008-09 inSTREAM-SD-2D code and input,SF Railsback 11/15/2012,,,,,,,,,,,,,,,,,,,,,,,
flows,17,,23,,30,,35,,40,,60,,70,,85,,100,,115,,130,,142,
CellNumber,Depth@17,Vel@17,Depth@23,Vel@23,Depth@30,Vel@30,Depth@35,Vel@35,Depth@40,Vel@40,Depth@60,Vel@60,Depth@70,Vel@70,Depth@85,Vel@85,Depth@100,Vel@100,Depth@115,Vel@115,Depth@130,Vel@130,Depth@142,Vel@142
471,54.8,14.3,60.4,37.4,70.8,45.9,78.2,46,85.5,48.7,115.9,64.1,125.4,67.6,137.1,75,151.2,77,163.3,75.7,175.4,85.4,175.4,85.4
472,97.6,30.7,103.2,40.1,113.6,48.3,120.8,51.1,128.1,53.8,158.5,70,167.9,74.3,179.3,87.1,193.4,89.3,205.7,90.1,217.8,96.7,217.8,96.7
473,93.7,33.8,99.2,39.1,109.6,46.9,116.9,50.3,124.2,53,154.6,69.5,164,74.8,175.5,87.1,189.6,89.4,201.9,93.4,214,98.7,214,98.7
474,100.8,32.2,106.3,38.3,116.7,45.8,124,48.9,131.3,51.6,161.7,68.5,171.1,73.9,182.7,85.2,196.8,87.7,209.1,92.2,221.3,97.8,221.3,97.8
475,84.4,33.9,89.8,40.8,100.1,48.4,107.4,51.7,114.7,54.4,145,72.4,154.3,78.6,165.9,90,180,92.7,192.7,98.4,204.5,104.5,204.5,104.5
476,74,35.7,79.4,41.8,89.8,49.6,97,53.4,104.3,56.3,134.6,74.3,143.9,81.3,155.4,93.3,169.5,95.8,182.1,102.7,194,108,194,108
477,72.4,37.9,77.8,44.8,88.1,52.8,95.3,56.9,102.6,60.1,132.7,78.5,142,86.1,153.5,98.1,167.6,100.5,180.4,107.4,192.1,112.8,192.1,112.8
478,82.3,41.7,87.6,50.5,98,59.3,105.1,64.4,112.4,68.3,142.3,85.5,151.6,93.4,163.1,104.8,177.2,107.3,190.1,114.1,201.6,119.6,201.6,119.6
479,94.8,38.7,100.2,47.6,110.6,56.5,117.8,61.2,125.1,65.1,155.1,82.5,164.4,90,176.1,100.9,190,104.7,202.9,110.9,214.5,117.2,214.5,117.2
480,73.5,39.9,78.9,47.1,89.2,55.4,96.4,60.2,103.6,63.8,133.7,81.4,142.8,89.8,154.3,102.1,168.5,104,181.2,111.4,193,116.2,193,116.2
481,73.2,42.4,78.4,50.7,88.7,59.3,95.9,64.5,103.1,68.5,133.1,85.6,142.2,94,153.7,106,167.9,107.6,180.7,114.9,192.4,119.7,192.4,119.7
482,0,0,2.6,4.6,5.4,4.1,7.4,4.1,9.3,4.1,17.1,4.1,16.7,21.5,19.9,20.2,26.6,53.7,32.9,59,38.9,60.5,38.9,60.5
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,15.6,34.5,19.5,37.9,26.1,43.1,30.6,47,35.2,50.1,54.6,55.7,59.4,65.3,69.2,47.3,82.8,111.7,95.2,122.5,107.1,125.1,107.1,125.1
485,6.8,15.9,12.4,20.8,19.6,22,24.5,23.3,29.5,24.4,49.7,26.6,51.2,58.9,59,44.6,73.3,105,85.8,115.3,97.7,118.4,97.7,118.4
486,77.6,58.1,82.3,71.5,92.1,81.3,98.8,88.6,105.7,94.6,134.7,105.4,143.8,107.1,155.5,100.4,169.9,119.9,182.4,128.8,194.1,130.3,194.1,130.3
487,58.5,62.6,62.8,72.3,72.5,80.8,79.2,87,86.1,91.9,115,101.9,125.2,105.8,136.5,96.1,151.2,118.4,163.7,127,175.5,128.9,175.5,128.9
488,22.9,53,27.9,53.5,37.8,60.2,44.6,65,51.5,68.9,80.7,76.2,89.3,95.7,100.3,68.6,115.4,108.3,127.9,117.8,139.6,120.4,139.6,120.4
489,126,48.6,131.2,59,141.4,68,148.4,74.8,155.6,80,185.2,92.7,194.3,100.6,205.8,111.1,220.3,112.2,233,120,244.6,122.8,244.6,122.8
490,123.5,51.6,128.6,62.3,138.8,71.4,145.8,78.2,152.9,83.5,182.3,96.2,191.4,103.4,202.9,113.3,217.6,114.5,230.2,122.4,241.9,124.7,241.9,124.7
491,118.9,54.1,123.9,65.6,133.9,74.9,140.9,82.1,147.9,87.7,177.2,98.8,186.3,105.1,197.8,113.5,212.5,116.4,225.1,124.5,236.8,126.3,236.8,126.3
492,107.3,61.1,112,73.8,122,83.3,128.8,90.3,135.8,95.9,164.9,108,174.4,110.2,185.8,116.9,200.5,121.5,213.1,129.5,224.8,131.1,224.8,131.1
493,108.5,46.4,113.7,56.2,124,65.2,131.1,71.5,138.3,76.2,168,90.9,177.1,99.1,188.7,110.2,203,111.4,215.7,118.9,227.4,122.6,227.4,122.6
494,86.6,44.9,91.9,53.9,102.1,62.8,109.2,68.6,116.5,73,146.2,89,155.3,97.6,166.8,109.2,181.2,110.3,193.9,117.9,205.6,121.9,205.6,121.9
495,5.7,0.6,7.8,13.2,11.3,16.2,14.9,17.8,19.8,20,40.3,27.5,46.8,28.1,54.3,36.3,68.6,35.2,81,32.9,94.5,74.1,94.5,74.1
496,14.3,10.5,18.4,32,25.2,38.3,30.9,36.9,38.3,39.7,68.8,51.7,78.4,50.2,88.8,53.7,102.9,55,115.4,53.9,128.4,82.9,128.4,82.9
497,35.2,16.9,41.2,47.2,51.4,56.6,58.4,49.6,65.8,51.6,96,65.4,105.6,64.6,116.3,70.6,130.4,72.3,142.9,71,155.7,89.1,155.7,89.1
498,56.8,15.1,62.8,42.6,73.1,51.5,80.4,48.1,87.7,50.5,118,65.1,127.6,67.4,138.7,74.3,152.9,76.1,165.4,73.7,177.4,89.8,177.4,89.8
499,0,0,0,0,0,0,1.1,3.9,3.6,5.3,13.9,8,17.2,7.8,20.8,17.6,30.3,16,38.6,14.8,51.9,70.7,51.9,70.7
500,72.7,27.3,78.3,49.8,88.5,59.1,95.4,58.1,102.7,60.3,132.9,75.4,142.5,75,153.1,88.7,167.3,90.6,179.7,89.6,192.4,98.9,192.4,98.9
501,80,34.1,85.5,50.8,95.7,60,102.6,62.6,109.9,64.9,140.1,80.9,149.6,81.5,160.3,96.9,174.5,98.8,186.9,99.2,199.5,105.1,199.5,105.1
502,88.6,33.6,94.2,44.5,104.5,53.1,111.6,56.8,118.9,59.5,149.2,75.9,158.6,80,169.7,94.8,183.8,96.8,196.3,97.8,208.4,103.9,208.4,103.9
503,75,39.5,80.5,46.2,90.7,54.7,97.8,59.7,105.1,62.6,135.3,78.9,144.6,85.9,155.6,101.3,169.8,103.2,182.2,108,194.3,112.2,194.3,112.2
504,79.6,36.5,85.1,42.2,95.4,50.2,102.6,54.2,109.9,57,140.2,73.9,149.5,80.2,160.9,93.6,175,95.8,187.5,101,199.5,106.3,199.5,106.3
505,74.5,37.3,80,43.1,90.3,51,97.5,55.5,104.8,58.6,135,75.6,144.2,83.7,155.6,97,169.8,99.1,182.3,106.3,194.2,110.7,194.2,110.7
506,73.2,39.2,78.5,45.9,88.9,54.2,96,59.4,103.3,63,133.4,79.9,142.4,89.7,153.8,102.7,168,104.5,180.6,112.3,192.5,116.3,192.5,116.3
507,81.3,42.4,86.6,50.3,96.9,58.8,104.1,64.5,111.3,68.7,141.2,84.9,150.2,94.8,161.7,106.9,176,108.3,188.7,116.1,200.5,119.8,200.5,119.8
508,93.8,45.5,99.1,54.4,109.4,63.1,116.5,69.1,123.7,73.6,153.4,89.2,162.5,98.1,174,109.6,188.4,110.6,201.1,118.4,212.8,121.9,212.8,121.9
509,0,0,2.6,4.6,5.4,4.1,7.4,4.1,9.3,4.1,17.1,4.1,20.1,35.7,25.1,36.4,32.6,50.1,38.9,54.3,44.7,55.9,44.7,55.9
510,14,34.4,20.9,36.4,31.3,39.1,38.5,41.4,45.8,43.2,75.7,47,81.1,89.3,90.1,65.9,105.8,101.6,118.5,110.6,130.2,113.7,130.2,113.7
511,12.8,25.5,15.9,41.4,23.3,45.2,28.5,48.1,33.8,50.5,55.8,55.5,66.5,83.6,76.6,78,91.6,104.6,104.2,112.9,115.9,116,115.9,116
512,92.1,73.8,96.3,89.8,106.1,99.4,112.8,106.5,119.7,112,148.6,125.1,159.2,117.4,170.5,122.5,185.3,127.9,197.9,135.7,209.7,137.2,209.7,137.2
513,53.8,71.2,56.6,85.2,66.1,93.9,72.7,100.1,79.5,104.9,108.2,115.2,120.9,110.3,131.9,104.7,146.9,121.2,159.5,129.1,171.3,131.1,171.3,131.1
514,36.7,61.3,37.7,86.7,46.9,96.4,53.3,103.1,59.9,108.4,88.4,119.7,103.7,104.7,114.4,94.8,129.3,116.4,141.9,124.4,153.7,126.9,153.7,126.9
515,79,87,82.8,105,92.3,115.2,98.8,122.7,105.6,128.3,134.3,141.8,146.6,124.1,158,128,172.8,133,185.4,140.4,197.2,141.8,197.2,141.8
516,70.9,85.6,73.7,108.6,83,119.4,89.4,127.2,96.1,133.1,124.7,146.5,138.2,123.4,149.7,123.6,164.4,131.9,177,139.3,188.8,140.9,188.8,140.9
517,113.2,50,118.4,60,128.6,68.9,135.6,75.3,142.8,80.2,172.3,94.7,181.5,102.5,193,112.9,207.5,113.9,220.2,121.7,231.9,124.5,231.9,124.5
518,105.6,54.3,110.6,64.8,120.8,73.5,127.8,79.9,135,84.7,164.5,99,173.5,106.5,185,116.8,199.6,117.8,212.2,125.6,223.9,128.1,223.9,128.1
519,104.9,62.2,109.7,74.3,119.8,83.3,126.7,89.8,133.8,94.9,163,108.5,172.3,112.8,183.7,122.2,198.4,123.5,211,131.2,222.7,133.2,222.7,133.2
520,89.5,68,94.2,80.5,104.1,89.3,111,95.7,118.1,100.5,147.3,114.4,156.8,118.8,168.1,129,182.8,129.7,195.3,137.3,207.1,139.1,207.1,139.1
521,84.3,78.6,88.6,93,98.4,102.3,105.2,109.3,112.1,114.4,141.1,128.5,151.7,123.7,163,132.7,177.7,134,190.2,141.4,202.1,142.9,202.1,142.9
522,8.6,9.9,10.6,18.8,13.9,22.1,17.1,22.9,22,24.9,42.5,32.2,48.9,29.9,55.3,35,64.7,35.8,72.9,35.7,85.8,79.5,85.8,79.5
523,8.6,9.9,10.6,18.8,13.9,22.1,16,19.1,18.5,19.6,28.6,24.2,34.1,37.9,40.9,46.1,50.1,48.6,58.3,49.4,70.1,86.9,70.1,86.9
524,16.1,14,18.8,49.5,25.3,57,29.3,55,34.3,51.7,53.7,62.4,63.7,65,73.9,75.7,88,78.6,100.3,79.6,112.8,101,112.8,101
525,37.7,26.8,42.1,70,52,80.8,58.2,79,65.5,76.3,94.9,92.1,105.8,77.1,115.9,88.6,130,90.1,142.5,90.6,156,105,156,105
526,51.1,29.1,56.7,54.5,66.8,64.2,73.4,59.6,80.8,61.4,110.9,75.7,120.5,72.3,130.7,85,144.8,86.8,157.1,86.9,170.7,98.3,170.7,98.3
527,44.7,37.1,49,86.3,58.7,97.3,64.8,99.7,72.3,95.2,101.4,111.5,113.5,89.8,123.6,100.9,138,101.8,150.5,102.2,163.3,116.5,163.3,116.5
528,59.9,55.9,65,83.5,74.8,93.7,81.2,97.1,88.6,96.8,118.1,111.6,129.4,96.5,139.3,114,153.6,114.3,166.1,115.3,178.9,123.3,178.9,123.3
529,64.7,49.8,69.8,66.5,79.8,77,86.5,81.7,93.7,83.7,123.5,99.3,133.7,92.6,143.7,113.9,157.9,114.9,170.3,117.1,183.1,121,183.1,121
530,70.2,40.1,75.6,54.8,85.8,65,92.6,69.4,99.9,72,129.9,88.3,139.6,87.6,150,105.6,164.2,107.2,176.6,109.8,189.3,113.6,189.3,113.6
531,69.4,41.9,74.9,51.4,85.1,61.3,92,67.7,99.3,70.9,129.4,87.3,138.8,91.2,149.3,110.1,163.6,111.7,176,116,188.3,118.6,188.3,118.6
532,67.6,42,73,49.5,83.2,58.6,90.2,64.5,97.5,67.6,127.6,83.4,136.7,91.3,147.4,108.7,161.6,110.2,174.1,115.5,186.3,118.4,186.3,118.4
533,64.7,40.2,70.1,46.2,80.4,54.6,87.5,59.8,94.8,63,125,79.3,134,89,145.1,104,159.3,105.8,171.8,112.7,183.8,116.4,183.8,116.4
534,60.1,44.6,65.5,51.3,75.6,60.3,82.6,66.3,89.9,69.5,120,84.3,128.7,98,139.3,115.6,153.6,116.7,166,123.1,178.2,125.7,178.2,125.7
535,63.8,43.9,69.2,50.4,79.5,59,86.5,64.9,93.8,68.1,123.9,82.7,132.4,99.2,143.1,115.8,157.4,116.9,169.9,123.9,181.9,126.6,181.9,126.6
536,66.2,41,71.6,47.3,81.9,55.9,89,61.5,96.2,64.9,126.4,80.6,135.1,93.4,146.1,108.8,160.3,110.4,172.9,117.8,184.8,121,184.8,121
537,73.3,39.7,78.7,46.2,89.1,54.7,96.2,60.2,103.5,63.8,133.6,79.8,142.3,92.8,153.5,107,167.8,108.6,180.3,116.3,192.2,119.8,192.2,119.8
538,62.9,43.6,68.3,50.9,78.6,59.3,85.7,65,92.9,68.8,122.9,84.2,131.4,98.7,142.7,112.4,156.9,113.7,169.5,121.4,181.3,124.6,181.3,124.6
539,72.1,45.2,77.4,53.4,87.7,61.7,94.8,67.4,102,71.5,131.8,87,140.7,99,152.1,111.3,166.4,112.4,179,120.2,190.8,123.4,190.8,123.4
540,76.9,52.7,82.1,62.3,92.3,70.6,99.4,76.5,106.5,80.9,136.1,95.7,145,106.4,156.4,117.9,170.8,118.6,183.4,126.3,195.2,129,195.2,129
541,0,0,0,0,0,0,0,0,0,0,0,0,23.8,33.2,33.4,40.8,43.5,50.6,52.1,53.9,60,55.2,60,55.2
542,0,0,0,0,0,0,0,0,0,0,0,0,19.2,14.2,24.3,15,29.6,17.1,34.1,17.7,38.1,17.9,38.1,17.9
543,7.4,11.7,7.8,46.4,12.1,57.2,15.1,62.6,18.3,66.9,32.4,75.3,49.8,59.1,60.1,87.4,74.8,105.1,87.5,111.6,99.3,114.3,99.3,114.3
544,0,0,0,0,0,0,0,0,0,0,0,0,31.6,34.2,41.7,68.5,56.9,82.4,69.8,87.3,81.7,89.3,81.7,89.3
545,47.1,74,48,111,56.9,123.1,63.1,131.4,69.6,138,97.9,151.9,114.3,119.4,125.8,109.4,140.5,125.6,153.1,132.9,164.9,135.1,164.9,135.1
546,28.8,75.5,33.9,109.9,42.8,126.4,48.9,135.8,55.3,143.3,83.9,157.8,99.5,116.7,112.9,109.8,127.6,124.3,140.4,130.7,152.2,133.1,152.2,133.1
547,77.7,88.4,81.5,102.9,91.1,113,97.6,120.5,104.5,126,133.1,141,146.1,127,157.4,135,172.1,136.4,184.7,143.5,196.6,145,196.6,145
548,78.1,93.8,81.8,109.7,91.3,120,97.7,127.7,104.5,133.3,133.1,147.4,146.5,128.1,158,133.4,172.7,136.2,185.3,143.3,197.1,144.7,197.1,144.7
549,64.7,99.6,67.2,119.4,76.4,130.3,82.7,138.4,89.3,144.3,117.8,157.4,132.7,131.6,144.7,129.2,159.4,136.3,172,143.4,183.8,145,183.8,145
550,58,97.8,60.4,120.2,69.5,131.4,75.8,139.5,82.3,145.6,110.9,158.4,126,133.2,138.4,125,153.1,134.7,165.7,141.7,177.5,143.5,177.5,143.5
551,69.1,105.7,72.7,117.3,81.9,127.2,88.3,134.8,94.9,140.1,123.4,152.3,138.5,134.5,150.4,135.5,165.2,138.6,177.8,145.4,189.6,147,189.6,147
552,58.2,62.3,63.1,73,73.2,81,80.2,86.8,87.3,90.9,116.9,104.7,125.5,117.9,136.7,129.8,151.3,129.8,163.8,137.3,175.6,139.4,175.6,139.4
553,47.1,66,51.7,77.5,61.9,85.3,68.9,90.8,76.1,94.8,105.8,108.5,113.8,123.9,124.7,136.3,139.5,136,152,143.2,164,145,164,145
554,66.3,76.1,70.5,89.2,80.4,98.3,87.2,105,94.2,109.8,123.3,124.9,133.8,124.9,144.9,135.6,159.7,135.9,172.3,143.1,184.2,144.8,184.2,144.8
555,0,0,0,0,0,0,0,0,1.1,9.4,10.8,17,17.7,48.4,27.9,74.1,42.3,80.3,54.9,82.7,65.6,105.5,65.6,105.5
556,7.5,4.1,8.2,30.7,11.4,34.8,13.3,35.9,16.8,41.5,35.9,55.2,46.2,66.3,56.6,78.2,70.9,81.4,83.4,82.7,94.6,106.6,94.6,106.6
557,7.5,4.1,9.1,65,15,80,18.9,84.5,24.9,83.3,54.4,101.8,67.2,85.3,78.9,91.5,93.5,93.6,106.3,94.6,117.8,116.2,117.8,116.2
558,20.7,44.4,24.5,103.4,33.5,123.7,39.6,130.3,47,117.1,76.7,133.3,90.6,103.5,103.8,103.1,118.5,104.2,131.3,105.1,143,123.9,143,123.9
559,31.9,90.2,37.2,113.7,46.3,132.9,52.5,139.4,60,129.4,89.4,145.6,103.4,121,119.1,112.9,133.9,113,146.7,113.9,158.2,130.6,158.2,130.6
560,43.6,81.4,49.2,106.2,57.9,121.2,63.8,126.7,71.1,123.5,99.6,139.3,115,104.9,130.1,122.2,144.9,121.6,157.7,122.8,169.5,136.1,169.5,136.1
561,51.3,65.2,56.9,86.8,66.3,98.1,72.5,103.3,80.1,103.3,109.2,118,124.2,79.7,136.5,127.5,151.2,126.9,164,128.6,176,138.4,176,138.4
562,36.8,71.7,42,93.6,52.1,102.9,58.7,107.3,66.7,105.6,97.1,116.9,110.2,89.8,118.6,131.7,133.4,130.4,146.2,131.9,158.4,140.3,158.4,140.3
563,40.1,75.8,44.9,100.1,54.6,109.4,61,113.8,68.6,112.3,98.5,123.9,110.9,103.8,119.1,130.5,133.8,129.2,146.5,130.4,158.8,137.9,158.8,137.9
564,30.9,81.3,35.4,94.1,44.7,102.8,51.1,108,58.3,108.6,87.9,119.4,99.4,105.1,107.4,138.6,121.9,137.2,134.5,139.5,146.8,142.8,146.8,142.8
565,49.5,62.7,54.5,75.1,63.9,85.3,70.3,91.7,77.4,94.1,106.6,108.7,117.1,100.9,126.7,126.9,140.9,127,153.4,130.2,165.7,132.8,165.7,132.8
566,50.6,55.1,55.8,65.4,65.4,76,72,82.9,79,86.2,108.4,101.7,118.4,101.2,128.3,124.9,142.5,125.3,154.9,129.6,167.1,131.9,167.1,131.9
567,65,43.9,70.5,53.4,80.6,64.1,87.5,71.1,94.8,74.8,124.8,91.3,134.2,96.4,144.6,116.5,158.8,117.6,171.3,122.6,183.6,125,183.6,125
568,54.7,45.9,60.1,53,70.3,62,77.2,68.3,84.5,71.6,114.7,85.5,122.6,104.6,133,123.2,147.4,123.7,159.9,129.8,172,132,172,132
569,36.2,48.7,41.5,55.5,51.8,62.1,58.9,66.8,66.2,69.4,96.7,80.4,102.2,115.9,112.6,132.4,127.2,132,139.7,138.7,151.8,140.7,151.8,140.7
570,52.8,47.5,58.2,54.3,68.3,62.1,75.3,67.6,82.5,70.7,112.5,83.8,120.4,107.7,131,123.9,145.2,124.3,157.7,131.4,169.6,133.7,169.6,133.7
571,39.9,52.5,45.1,60.8,55.3,68.3,62.3,73.6,69.5,77,99.4,90.3,107.2,112.5,118.1,126.6,132.4,126.8,144.9,134.1,156.8,136.5,156.8,136.5
572,0,0,0,0,0,0,0,0,0,0,0,0,27,15.1,32.6,42.6,43,48.8,51.8,51,59.8,52,59.8,52
573,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.7,9.2,44.4,16.5,51.3,23,54.2,28.8,56.2,28.8,56.2
574,3.4,8,4.1,45.1,8.8,59.2,11.8,65.9,15,71.6,29.1,83.8,41.1,58.4,54.4,97.2,69.1,110.7,81.9,116.6,93.6,120.5,93.6,120.5
575,24.2,82.3,32.1,116.4,41.2,134.7,47.4,144.6,53.9,152.8,82.9,168.1,96.5,133.8,113.3,120.6,128,131.3,140.8,137,152.6,139.8,152.6,139.8
576,17.8,39,20.5,103.3,29.8,126.5,36.1,138.3,42.5,148.6,71,170.2,83.4,133.7,103.1,114.6,117.8,126.7,130.5,132.6,142.2,136.3,142.2,136.3
577,55.5,120.1,59.7,128.7,68.9,139.1,75.1,146.8,81.7,152.5,110.4,163.5,125.6,144.6,138.9,132.6,153.6,139.7,166.3,146.2,178.1,148,178.1,148
578,45.8,134.7,54.1,131,63.3,141.6,69.5,149.3,76,155.3,105,166.3,120,149.1,134.1,130.5,148.9,139.5,161.5,145.8,173.4,147.9,173.4,147.9
579,44.4,153.1,54.7,136.4,64,146.1,70.2,153.5,76.8,159.2,106.1,168.6,121.1,158.5,136.4,136.7,151.1,143.4,163.8,149.6,175.7,151.9,175.7,151.9
580,48.4,125.9,57.5,128.6,66.9,139.3,73.2,147,79.8,153.7,109,165.4,122.8,162.1,139.7,134.2,154.5,141.8,167.2,147.8,178.9,150.9,178.9,150.9
581,70.4,93.1,74.1,104.2,83.4,113.9,89.8,121.5,96.4,126.6,124.7,140.5,140.5,128.9,151.8,137.1,166.5,138,179.1,144.9,191.1,146.4,191.1,146.4
582,67.5,100.9,71.3,109.1,80.5,118.2,86.8,125.5,93.4,130.3,121.7,141.5,138.2,132,149.8,137.3,164.5,138.7,177.1,145.5,189,147,189,147
583,50.4,74.1,54.3,86.3,63.9,95.4,70.5,102,77.4,106.9,105.8,122.7,119.2,127.5,130.5,138,145.3,137.9,157.8,144.7,169.8,146.5,169.8,146.5
584,57.4,84.4,60.9,91.9,70.1,100,76.2,106.4,82.8,110.6,110.8,121.9,127.6,132.2,139.1,141.9,154.1,141.7,166.7,148.3,178.8,149.8,178.8,149.8
585,56.7,125.1,61.2,125,70.3,133.7,76.5,140.6,83.1,145.2,111.8,153.6,127.5,147.2,140.8,139.4,155.5,142.6,168.2,149,180,150.9,180,150.9
586,60,93.8,64.2,94,73.5,99.9,79.8,105.1,86.5,108,115.2,113.7,133.3,131.4,145.3,134.5,159.9,136.1,172.5,142.8,184.4,144.8,184.4,144.8
587,56.6,108.3,60.9,106.4,70.2,112.8,76.4,118.3,83.1,121.5,111.8,126.9,127.7,143.5,140.8,138.9,155.5,140.6,168.1,147,180,149.2,180,149.2
588,28.4,55.2,33.5,63.6,43.8,69.5,51,73.9,58.3,76.6,88.6,87.5,94,122.6,104.6,137.1,119.4,136.2,131.9,143.3,143.9,145.1,143.9,145.1
589,33.6,57.6,38.5,67.4,49,73.7,56.2,78.3,63.6,81.4,93.9,93.5,99.2,123.1,110,136.8,125,136.1,137.5,143.3,149.6,145.1,149.6,145.1
590,49.9,42.1,55.1,50.4,65.9,54.6,73.2,57.5,80.7,59.9,111.4,70,116.2,117.4,127,131.3,141.7,131.4,154.2,138.5,166.2,140.7,166.2,140.7
591,51.2,51.5,55.8,61.1,65.9,66.9,72.9,71,79.9,74.4,109.3,86.8,119.7,121.4,131,133.3,145.4,133.5,157.9,140.4,169.8,142.5,169.8,142.5
592,0,0,0.9,34.3,3.6,45.1,5.6,48.6,9.1,51.2,29.3,63.6,38.7,67.4,50.1,87.3,65,92.5,77.8,94.6,88.8,115.1,88.8,115.1
593,7.7,9.9,9.1,44.6,13.6,57.8,16.7,62.9,20.2,51.1,35.2,60.7,42.2,58.2,56,80.7,70.9,90.9,83.8,95.7,95.1,112.4,95.1,112.4
594,14.8,48.1,18.2,97.1,27.2,123.3,33.5,133.2,40.6,111.8,70.5,130.3,83.5,109.6,101.9,100.8,116.8,103.7,129.7,106.1,141,123.4,141,123.4
595,26.5,83.2,30.9,103.7,40.1,126.1,46.5,134.8,53.7,117.1,82.8,136.4,95.8,119.6,115.6,105.8,130.5,107.8,143.4,110.2,154.8,126.3,154.8,126.3
596,42.9,65.1,47.2,90.6,56.6,109.9,62.9,118.4,69.7,104.3,98.6,125.6,110.5,115.3,130.7,106.8,145.7,109.2,158.6,112.3,170.2,126.1,170.2,126.1
597,55.2,69.5,60.2,87.4,69.5,102,75.7,108.1,82.3,104.7,111.4,121.7,124.3,111.4,143.3,118.4,158.2,119.1,171,121.9,182.7,134.5,182.7,134.5
598,55.9,69.7,61.1,84.6,70.1,95.5,76.2,99.4,83.1,99.4,112,111,125.2,101.7,145.4,120.8,160.3,121.2,173.1,124,184.7,135.7,184.7,135.7
599,49.6,78.3,54.9,93,63.4,106.1,69.3,111,76.3,110.4,104.6,123.6,119.8,97.3,139.3,123.8,154.2,123.6,167,125.9,178.6,137.4,178.6,137.4
600,57.5,51.1,62.6,64.2,71,71.3,76.9,74,83.6,77.8,111.7,86.7,128.1,60.5,145.2,130.9,160.3,130.4,173.2,133.3,185,141.7,185,141.7
601,36,34,39.4,42.3,44.9,47.7,48.7,49.9,53.2,52.3,71.6,58.9,84.4,47,97.7,140.7,112.8,139.8,125.6,142.6,137.5,149.8,137.5,149.8
602,35.7,45,39.4,51.7,45.7,59.4,49.8,63.5,54.9,64.7,74.1,74.4,85.3,58.6,98.1,138.9,112.9,138.2,125.6,141,137.6,147.8,137.6,147.8
603,42.6,26.4,46.6,29.8,54,33.9,58.8,36,64,37.3,84.8,43.1,91.1,41.7,103.7,132.2,118.2,132.6,130.8,136.3,142.7,142,142.7,142
604,35.3,69.5,40.9,78,52.3,83.5,59.7,86.5,67.8,86.9,99.6,93.7,111.2,74.2,119.5,137.2,134.5,135.9,147.3,138.9,159.5,143.6,159.5,143.6
605,10.9,91.9,15.9,103.3,26.5,109.5,33.5,113.4,41.3,113.5,72.3,121,85.5,107.3,90.9,146.3,106.1,143.8,118.9,146.4,131.2,149.6,131.2,149.6
606,14.2,97.3,19.2,107.4,29.6,112.8,36.6,116.7,44.1,117.8,74.8,125.7,88.5,113.8,95.3,148.8,110.5,146,123.3,149.4,135.6,151.7,135.6,151.7
607,25.4,88.3,30,97.8,39.2,105.4,45.5,110.8,52.4,113.1,81.6,124.2,93.1,117.8,102.5,145.3,117.2,143.3,129.8,147.2,141.9,149.2,141.9,149.2
608,44,65.6,49.1,74.8,58.6,84.6,65.1,91.2,72,94.6,101.1,108.8,110.9,109.9,120.7,133.7,135.1,133.2,147.5,137.8,159.6,140,159.6,140
609,45.2,55.3,50.6,63.1,60.7,72.3,67.5,78.6,74.7,82,104.6,95.5,112.6,112.4,122.7,132.2,137.2,131.8,149.7,137.3,161.8,139.5,161.8,139.5
610,44.3,55,49.7,61.4,59.8,69.5,66.6,75.4,73.8,78.4,104,89.7,111.4,118.6,121.4,138,136,137.1,148.6,142.7,160.6,144.8,160.6,144.8
611,50.8,39.3,56.2,45.3,66.8,50.3,74,53.9,81.5,56.1,112.4,65.1,117.5,117.2,127.9,133.5,142.5,133.3,155,139.8,167,141.9,167,141.9
612,0,0,0,0,0,0,0,0,0,0,45,0,48.9,0,58.5,44,68.8,49.7,77.7,52.4,85.7,54.8,85.7,54.8
613,0,0,0,0,0,0,0,0,0,0,45,0,48.9,0,54.7,12.4,60.2,13,64.8,13.5,68.9,14,68.9,14
614,4.5,10.6,9.3,48.4,16.5,62.8,21.1,70.5,25.6,77.9,44.3,102.5,52.2,87.5,69.7,95.9,84.3,108.5,97.2,114.4,108.8,119.5,108.8,119.5
615,0,0,4.9,16.7,8.7,22.3,11.2,25.5,13.6,28.7,28.5,81.4,36.3,70.9,50.7,84.8,65.5,94.9,78.4,99.5,90,104.5,90,104.5
616,0,0,0,0,0,0,0,0,0,0,50.3,38.3,58,35,72.5,70.2,87.8,78.2,101,81.9,112.8,86,112.8,86
617,31.3,64.7,34.8,110.7,44.7,129,51,139.6,57.5,150,85.8,172.5,98.2,160.7,118.6,125.9,133.2,136.6,146,142.6,157.6,147.2,157.6,147.2
618,28.1,55.2,31.4,89.7,41.5,110.2,48,121,54.5,132,83,156.1,95.5,140.9,114.7,114.2,129.4,124.1,142.2,129.4,153.8,134.6,153.8,134.6
619,14.6,29.6,20.8,70.5,31.5,91.6,38.3,102.4,45.1,113.1,73.7,144.6,85.8,124.4,104.8,96.9,119.6,106.7,132.5,111.7,144.1,116.7,144.1,116.7
